Time,Displacement,Force
100.1,7.14605,70.83595
100.2,7.15446,70.92622
100.3,7.16277,71.10027
100.4,7.17086,71.11163
100.5,7.17911,71.0877
100.6,7.18762,71.12028
100.7,7.19609,71.07201
100.8,7.2045,71.35411
100.9,7.21264,71.64378
101,7.22079,71.35183
101.1,7.22925,71.36446
101.2,7.23771,71.33401
101.3,7.24613,71.67811
101.4,7.25448,71.54835
101.5,7.26246,71.67932
101.6,7.27082,71.99594
101.7,7.27934,71.87232
101.8,7.28775,71.96487
101.9,7.29611,72.17709
102,7.30425,72.08154
102.1,7.31239,72.09425
102.2,7.32091,72.34108
102.3,7.32943,72.26869
102.4,7.33784,72.32512
102.5,7.34604,72.48099
102.6,7.35412,72.5995
102.7,7.36254,72.70311
102.8,7.371,72.83246
102.9,7.37946,72.77248
103,7.38782,72.97791
103.1,7.39586,72.92798
103.2,7.40405,73.07635
103.3,7.41262,72.94452
103.4,7.42109,73.17899
103.5,7.42945,73.22298
103.6,7.4377,73.31076
103.7,7.44579,73.44367
103.8,7.45414,73.23427
103.9,7.46271,73.38136
104,7.47113,73.36163
104.1,7.47948,73.60555
104.2,7.48757,73.55711
104.3,7.49577,73.57321
104.4,7.50429,73.75156
104.5,7.51275,73.6934
104.6,7.52116,73.81816
104.7,7.5293,73.92857
104.8,7.53745,74.03389
104.9,7.54586,74.2052
105,7.55437,74.16404
105.1,7.56273,74.3959
105.2,7.57114,74.44421
105.3,7.57918,74.53559
105.4,7.58748,74.36236
105.5,7.596,74.64964
105.6,7.60446,74.48032
105.7,7.61282,74.68311
105.8,7.62102,74.80621
105.9,7.62911,74.73178
106,7.63757,75.11186
106.1,7.64604,75.09132
106.2,7.65445,75.1119
106.3,7.66275,75.01481
106.4,7.67079,75.01937
106.5,7.67914,75.38805
106.6,7.68766,75.23144
106.7,7.69607,75.29023
106.8,7.70448,75.49839
106.9,7.71263,75.49853
107,7.72077,75.65749
107.1,7.72923,75.76912
107.2,7.73775,75.70949
107.3,7.74616,75.83761
107.4,7.75441,75.77254
107.5,7.7625,76.10969
107.6,7.7708,75.96974
107.7,7.77932,75.89376
107.8,7.78779,76.09705
107.9,7.79614,76.43737
108,7.80429,76.08775
108.1,7.81243,76.43706
108.2,7.82089,76.38957
108.3,7.82936,76.44147
108.4,7.83782,76.66823
108.5,7.84607,76.70456
108.6,7.85416,76.69897
108.7,7.86246,76.96444
108.8,7.87104,76.94234
108.9,7.87945,76.86443
109,7.8878,77.02248
109.1,7.89595,76.99081
109.2,7.90409,76.8426
109.3,7.91261,76.95589
109.4,7.92112,77.11645
109.5,7.92948,77.39202
109.6,7.93768,77.39666
109.7,7.94577,77.40336
109.8,7.95418,77.44649
109.9,7.96275,77.53236
110,7.97116,77.6611
110.1,7.97952,77.85505
110.2,7.9875,77.97044
110.3,7.99575,77.81644
110.4,8.00432,77.88927
110.5,8.01278,78.07968
110.6,8.02114,78.00664
110.7,8.02934,78.17204
110.8,8.03738,78.19718
110.9,8.04584,78.47406
111,8.05436,78.39627
111.1,8.06277,78.36456
111.2,8.07113,78.71798
111.3,8.07921,78.65873
111.4,8.08741,78.75893
111.5,8.09598,78.64584
111.6,8.10445,78.82557
111.7,8.11286,78.69962
111.8,8.121,78.92451
111.9,8.12909,78.85587
112,8.13755,78.88443
112.1,8.14607,79.23515
112.2,8.15448,79.20361
112.3,8.16279,79.27442
112.4,8.17077,79.25919
112.5,8.17913,79.14935
112.6,8.1877,79.31727
112.7,8.19605,79.53507
112.8,8.20446,79.40837
112.9,8.21266,79.5732
113,8.2208,79.65936
113.1,8.22927,79.69442
113.2,8.23773,79.85971
113.3,8.2462,79.76672
113.4,8.25439,79.98193
113.5,8.26248,80.15725
113.6,8.27084,80.18295
113.7,8.2793,80.16474
113.8,8.28777,80.3828
113.9,8.29613,80.31318
114,8.30427,80.36584
114.1,8.31236,80.56248
114.2,8.32093,80.74838
114.3,8.32939,80.56499
114.4,8.33786,80.55951
114.5,8.34611,80.59757
114.6,8.35409,80.59892
114.7,8.3625,80.87579
114.8,8.37102,80.72227
114.9,8.37948,81.03408
115,8.38778,81.05389
115.1,8.39587,81.05755
115.2,8.40407,81.41222
115.3,8.41259,81.33765
115.4,8.42105,81.3983
115.5,8.42946,81.5004
115.6,8.43771,81.48518
115.7,8.4458,81.55576
115.8,8.45416,81.70953
115.9,8.46273,81.85911
116,8.47109,81.94371
116.1,8.4795,81.91887
116.2,8.48754,82.15606
116.3,8.49573,82.15202
116.4,8.5043,82.04045
116.5,8.51277,82.48808
116.6,8.52112,82.31479
116.7,8.52932,82.25784
116.8,8.53741,82.48216
116.9,8.54582,82.57042
117,8.55434,82.35988
117.1,8.5628,82.50681
117.2,8.57111,82.46461
117.3,8.57914,82.57082
117.4,8.58745,82.65607
117.5,8.59602,82.64123
117.6,8.60448,82.7269
117.7,8.61284,82.89481
117.8,8.62098,82.88551
117.9,8.62907,83.06149
118,8.63753,83.07986
118.1,8.64605,83.15388
118.2,8.65446,83.29594
118.3,8.66277,83.28309
118.4,8.6708,83.38316
118.5,8.67911,83.39339
118.6,8.68762,83.61652
118.7,8.69614,83.61337
118.8,8.7045,83.55093
118.9,8.71264,83.91053
119,8.72079,83.78429
119.1,8.72925,83.88085
119.2,8.73771,84.04619
119.3,8.74618,84.14218
119.4,8.75443,84.0847
119.5,8.76246,84.12546
119.6,8.77082,84.07488
119.7,8.77934,84.14559
119.8,8.78775,84.20103
119.9,8.79611,84.41858
120,8.8042,84.41682
120.1,8.81239,84.65074
120.2,8.82096,84.65872
120.3,8.82943,84.70437
120.4,8.83779,84.97732
120.5,8.84604,84.80878
120.6,8.85413,85.02815
120.7,8.86254,84.96317
120.8,8.87105,85.17013
120.9,8.87946,85.05943
121,8.88782,85.36652
121.1,8.89591,85.47021
121.2,8.90411,85.53965
121.3,8.91262,85.52726
121.4,8.92109,85.62608
121.5,8.9295,85.63452
121.6,8.9377,85.77645
121.7,8.94579,85.80978
121.8,8.95414,85.79556
121.9,8.96271,85.98855
122,8.97112,85.93185
122.1,8.97948,85.9447
122.2,8.98752,85.90306
122.3,8.99577,85.89687
122.4,9.00429,86.02629
122.5,9.01275,86.18721
122.6,9.02116,86.27337
122.7,9.02936,86.26559
122.8,9.03739,86.38249
122.9,9.04586,86.60889
123,9.05437,86.55559
123.1,9.06279,86.60873
123.2,9.07109,86.59317
123.3,9.07918,86.79147
123.4,9.08743,86.883
123.5,9.096,86.98316
123.6,9.10441,86.96769
123.7,9.11282,87.18658
123.8,9.12096,87.11456
123.9,9.12911,87.33112
124,9.13752,87.34065
124.1,9.14609,87.47512
124.2,9.15445,87.36515
124.3,9.16275,87.16774
124.4,9.17079,87.29594
124.5,9.17909,87.54949
124.6,9.18771,87.60841
124.7,9.19613,87.49001
124.8,9.20448,87.62138
124.9,9.21263,87.94137
125,9.22077,87.87724
125.1,9.22929,87.93532
125.2,9.23775,88.11039
125.3,9.24616,88.00095
125.4,9.25441,88.13247
125.5,9.2625,88.46175
125.6,9.2708,88.45915
125.7,9.27932,88.319
125.8,9.28773,88.63976
125.9,9.29609,88.64067
126,9.30429,88.60139
126.1,9.31243,88.76453
126.2,9.32089,88.64506
126.3,9.32941,88.92378
126.4,9.33782,88.85616
126.5,9.34612,89.12168
126.6,9.35416,88.94469
126.7,9.36252,89.16827
126.8,9.37103,89.34538
126.9,9.37945,89.39967
127,9.3878,89.26482
127.1,9.39589,89.08531
127.2,9.40409,89.1711
127.3,9.41261,89.40411
127.4,9.42107,89.45489
127.5,9.42948,89.54874
127.6,9.43768,89.61449
127.7,9.44577,89.44207
127.8,9.45418,89.51218
127.9,9.4627,89.75424
128,9.47116,89.73224
128.1,9.47946,90.00469
128.2,9.48755,89.93338
128.3,9.49575,89.98712
128.4,9.50432,90.05376
128.5,9.51279,90.13172
128.6,9.52114,90.30331
128.7,9.52934,90.39605
128.8,9.53743,90.45477
128.9,9.54584,90.59824
129,9.55436,90.49528
129.1,9.56277,90.92091
129.2,9.57113,90.74992
129.3,9.57916,90.76558
129.4,9.58746,90.89429
129.5,9.59598,90.70416
129.6,9.60445,90.76566
129.7,9.61286,90.8698
129.8,9.621,91.01594
129.9,9.62909,90.86495
130,9.63755,91.10761
130.1,9.64607,91.16764
130.2,9.65443,91.2374
130.3,9.66273,91.58503
130.4,9.67082,91.44437
130.5,9.67912,91.41911
130.6,9.6877,91.38321
130.7,9.69611,91.61311
130.8,9.70446,91.81178
130.9,9.71266,91.67565
131,9.7208,91.95474
131.1,9.72927,91.85485
131.2,9.73773,91.95757
131.3,9.74614,92.08246
131.4,9.75445,92.1074
131.5,9.76243,92.35954
131.6,9.77084,92.27763
131.7,9.7793,92.27017
131.8,9.78777,92.58566
131.9,9.79612,92.49289
132,9.80427,92.53925
132.1,9.81241,92.71513
132.2,9.82093,92.64162
132.3,9.82939,92.57252
132.4,9.8378,92.47175
132.5,9.84605,92.689
132.6,9.85414,92.72298
132.7,9.8625,92.72352
132.8,9.87102,92.76054
132.9,9.87948,92.79539
133,9.88784,92.95559
133.1,9.89587,93.05274
133.2,9.90407,93.10175
133.3,9.91259,93.22206
133.4,9.92105,93.11642
133.5,9.92946,93.45578
133.6,9.93771,93.27708
133.7,9.9458,93.33712
133.8,9.95416,93.38853
133.9,9.96268,93.54495
134,9.97109,93.60392
134.1,9.9795,93.67068
134.2,9.98759,93.71959
134.3,9.99578,93.71886
134.4,10.0043,93.9337
134.5,10.01277,93.93534
134.6,10.02112,94.07236
134.7,10.02932,94.2691
134.8,10.03741,93.86308
134.9,10.04582,93.73814
135,10.05439,94.08022
135.1,10.06275,94.30172
135.2,10.07111,94.19283
135.3,10.07914,94.29406
135.4,10.08745,94.38943
135.5,10.09602,94.61672
135.6,10.10448,94.65814
135.7,10.11284,94.6459
135.8,10.12104,94.75905
135.9,10.12907,94.84557
136,10.13754,95.04166
136.1,10.14605,94.98318
136.2,10.15446,95.09394
136.3,10.16277,95.13658
136.4,10.1708,95.27848
136.5,10.17911,95.31245
136.6,10.18768,95.48538
136.7,10.19614,95.55547
136.8,10.2045,95.5378
136.9,10.21264,95.72508
137,10.22079,95.58172
137.1,10.22925,95.79084
137.2,10.23771,95.68416
137.3,10.24612,95.57744
137.4,10.25443,95.54805
137.5,10.26247,95.57574
137.6,10.27082,95.77052
137.7,10.27934,95.68167
137.8,10.28775,95.8763
137.9,10.29611,96.02483
138,10.30425,96.11934
138.1,10.31239,95.98526
138.2,10.32096,96.22367
138.3,10.32943,96.12117
138.4,10.33784,96.29681
138.5,10.34604,96.23039
138.6,10.35418,96.4322
138.7,10.36248,96.54829
138.8,10.371,96.65646
138.9,10.37946,96.73788
139,10.38782,96.89618
139.1,10.39591,97.07423
139.2,10.40405,96.99216
139.3,10.41263,96.89292
139.4,10.42109,97.07798
139.5,10.4295,97.17624
139.6,10.4377,97.30192
139.7,10.44579,97.00024
139.8,10.45414,96.99964
139.9,10.46271,97.14466
140,10.47113,97.16759
140.1,10.47948,97.4032
140.2,10.48757,97.48357
140.3,10.49577,97.4556
140.4,10.50429,97.754
140.5,10.51275,97.72672
140.6,10.52116,97.89043
140.7,10.5293,97.92055
140.8,10.53739,97.87383
140.9,10.54586,98.15782
141,10.55437,98.06167
141.1,10.56273,98.26181
141.2,10.57109,98.311
141.3,10.57918,98.44382
141.4,10.58748,98.39485
141.5,10.596,98.25584
141.6,10.60441,98.60863
141.7,10.61282,98.26436
141.8,10.62102,98.09073
141.9,10.62911,98.39236
142,10.63757,98.13763
142.1,10.64604,98.30465
142.2,10.6545,98.63796
142.3,10.66275,98.43265
142.4,10.67079,98.55501
142.5,10.67909,98.66496
142.6,10.68766,98.78043
142.7,10.69613,98.76883
142.8,10.70448,99.03258
142.9,10.71263,98.95151
143,10.72071,99.23041
143.1,10.72923,99.19642
143.2,10.7378,99.26241
143.3,10.74616,99.41739
143.4,10.75441,99.45274
143.5,10.76245,99.56513
143.6,10.77075,99.53678
143.7,10.77932,99.08726
143.8,10.78773,99.38927
143.9,10.79614,99.33997
144,10.80428,99.51823
144.1,10.81243,99.53291
144.2,10.82089,99.69659
144.3,10.82941,99.83172
144.4,10.83782,100.04752
144.5,10.84607,100.1273
144.6,10.85411,100.08957
144.7,10.86252,100.21821
144.8,10.87104,100.33904
144.9,10.87945,100.28068
145,10.8878,100.37388
145.1,10.89589,100.43651
145.2,10.90409,100.37976
145.3,10.91261,100.62028
145.4,10.92107,100.38106
145.5,10.92948,100.17424
145.6,10.93762,100.34566
145.7,10.94571,100.25848
145.8,10.95418,100.4886
145.9,10.96275,100.62251
146,10.97111,100.45489
146.1,10.97946,100.78837
146.2,10.9875,100.69802
146.3,10.9958,100.76845
146.4,11.00432,100.82384
146.5,11.01279,100.7995
146.6,11.02114,101.01627
146.7,11.02934,101.14346
146.8,11.03743,101.12354
146.9,11.04584,101.37915
147,11.05436,101.43816
147.1,11.06282,101.59139
147.2,11.07113,101.64595
147.3,11.07916,101.51149
147.4,11.08741,101.34625
147.5,11.09598,101.36056
147.6,11.10445,101.47816
147.7,11.11286,101.74796
147.8,11.121,101.71645
147.9,11.12909,101.70982
148,11.13755,101.87264
148.1,11.14607,101.98171
148.2,11.15443,102.01682
148.3,11.16273,102.05826
148.4,11.17077,102.06763
148.5,11.17912,102.14962
148.6,11.1877,102.11043
148.7,11.19611,102.20959
148.8,11.20446,102.6031
148.9,11.21261,102.06314
149,11.2208,102.08741
149.1,11.22927,102.25485
149.2,11.23773,102.13886
149.3,11.2462,102.46904
149.4,11.25439,102.39357
149.5,11.26248,102.49154
149.6,11.27079,102.47562
149.7,11.27936,102.50437
149.8,11.28777,102.69489
149.9,11.29613,102.84898
150,11.30427,102.71763
150.1,11.31241,102.88795
150.2,11.32093,103.10722
150.3,11.32939,103.12752
150.4,11.3378,103.36243
150.5,11.34605,103.3451
150.6,11.35414,102.96305
150.7,11.3625,102.94791
150.8,11.37102,102.93952
150.9,11.37948,103.31528
151,11.38779,103.35049
151.1,11.39587,103.35816
151.2,11.40413,103.56955
151.3,11.41259,103.68345
151.4,11.42105,103.84737
151.5,11.42946,103.79903
151.6,11.43766,103.94213
151.7,11.4458,103.89758
151.8,11.45416,103.82059
151.9,11.46273,103.60044
152,11.47109,103.78364
152.1,11.4795,103.82571
152.2,11.48759,103.89539
152.3,11.49579,103.94106
152.4,11.50436,104.04826
152.5,11.51277,104.25952
152.6,11.52112,104.33341
152.7,11.52932,104.35024
152.8,11.53741,104.50538
152.9,11.54588,104.45146
153,11.55439,104.64658
153.1,11.56275,104.63445
153.2,11.57111,104.3247
153.3,11.57909,104.27773
153.4,11.58745,104.52441
153.5,11.59602,104.50774
153.6,11.60443,104.82065
153.7,11.61284,104.87962
153.8,11.62098,105.08009
153.9,11.62907,105.01139
154,11.63754,104.91758
154.1,11.64605,104.99892
154.2,11.65446,104.93254
154.3,11.66277,105.09121
154.4,11.6708,105.30955
154.5,11.67911,105.38219
154.6,11.68768,105.46439
154.7,11.69614,105.40056
154.8,11.7045,105.70666
154.9,11.71264,105.4883
155,11.72079,105.75444
155.1,11.72925,105.3052
155.2,11.73771,105.32095
155.3,11.74618,105.58929
155.4,11.75443,105.67254
155.5,11.76246,105.65919
155.6,11.77082,105.72887
155.7,11.77934,106.05293
155.8,11.7878,105.88201
155.9,11.79611,105.98341
156,11.80425,105.99809
156.1,11.81239,105.99899
156.2,11.82091,106.30166
156.3,11.82943,106.22377
156.4,11.83784,106.4113
156.5,11.84604,106.52625
156.6,11.85413,106.41499
156.7,11.86248,106.55246
156.8,11.871,106.38157
156.9,11.87946,106.45396
157,11.88782,106.48292
157.1,11.89591,106.51539
157.2,11.90411,106.71281
157.3,11.91263,106.88452
157.4,11.92104,106.86961
157.5,11.9295,106.66785
157.6,11.9377,106.86404
157.7,11.94579,106.88084
157.8,11.95414,106.94404
157.9,11.96271,107.03292
158,11.97113,107.1917
158.1,11.97948,107.33822
158.2,11.98757,107.38581
158.3,11.99582,107.4578
158.4,12.00434,107.17719
158.5,12.01275,107.0906
158.6,12.02116,107.26836
158.7,12.02936,107.22709
158.8,12.03739,107.46329
158.9,12.04586,107.61178
159,12.05437,107.73506
159.1,12.06279,107.78923
159.2,12.07109,107.56671
159.3,12.07918,107.51745
159.4,12.08748,107.72098
159.5,12.096,107.89468
159.6,12.10441,107.89395
159.7,12.11282,108.17715
159.8,12.12102,108.11879
159.9,12.12911,108.2222
160,12.13757,108.08737
160.1,12.14604,107.95651
160.2,12.15444,108.10334
160.3,12.16275,108.35695
160.4,12.17078,107.94785
160.5,12.17914,108.39939
160.6,12.18766,108.65628
160.7,12.19607,108.53619
160.8,12.20448,108.40501
160.9,12.21262,108.31135
161,12.22071,108.5333
161.1,12.22923,108.52081
161.2,12.23775,108.62067
161.3,12.24616,108.87643
161.4,12.25441,108.94648
161.5,12.26245,108.85028
161.6,12.2708,108.86649
161.7,12.27932,108.67905
161.8,12.28779,108.92496
161.9,12.29614,109.03347
162,12.30429,109.12148
162.1,12.31243,109.06563
162.2,12.32089,109.31011
162.3,12.32941,109.34429
162.4,12.33782,109.27065
162.5,12.34607,109.26852
162.6,12.35416,109.1759
162.7,12.36252,109.5176
162.8,12.37104,109.60782
162.9,12.37945,109.62029
163,12.3878,109.66802
163.1,12.39595,109.65419
163.2,12.40409,109.37074
163.3,12.41261,109.52407
163.4,12.42107,109.49211
163.5,12.42948,109.67609
163.6,12.43768,109.91795
163.7,12.44577,109.96069
163.8,12.45418,110.10405
163.9,12.4627,109.87292
164,12.47116,110.12119
164.1,12.47946,109.92216
164.2,12.48755,110.17178
164.3,12.4958,110.06913
164.4,12.50432,110.12437
164.5,12.51278,110.37387
164.6,12.52114,110.47319
164.7,12.52934,110.67852
164.8,12.53743,110.47024
164.9,12.54584,110.27982
165,12.55436,110.32985
165.1,12.56282,110.38087
165.2,12.57112,110.66587
165.3,12.57921,110.73354
165.4,12.58746,110.83971
165.5,12.59598,110.9945
165.6,12.60445,110.7103
165.7,12.61286,110.86594
165.8,12.621,110.88145
165.9,12.62909,110.94959
166,12.63755,111.13917
166.1,12.64602,111.09674
166.2,12.65443,111.46519
166.3,12.66279,111.28065
166.4,12.67077,111.17919
166.5,12.67912,111.05318
166.6,12.6877,111.14804
166.7,12.69611,111.21318
166.8,12.70446,111.55283
166.9,12.71266,111.5438
167,12.72075,111.55364
167.1,12.72921,111.59422
167.2,12.73773,111.66715
167.3,12.74614,111.58894
167.4,12.75445,111.66648
167.5,12.76248,111.5837
167.6,12.77084,111.64692
167.7,12.77936,111.97789
167.8,12.78777,112.00937
167.9,12.79618,112.08486
168,12.80427,112.16783
168.1,12.81236,111.69128
168.2,12.82093,111.87417
168.3,12.82939,111.83858
168.4,12.83786,112.17535
168.5,12.84611,112.01706
168.6,12.85414,112.22808
168.7,12.8625,112.30916
168.8,12.87102,112.46494
168.9,12.87948,112.24348
169,12.88784,112.34962
169.1,12.89587,112.29707
169.2,12.90407,112.32284
169.3,12.91259,112.4976
169.4,12.92105,112.67928
169.5,12.92946,113.00668
169.6,12.93766,112.98376
169.7,12.94575,112.44663
169.8,12.95416,112.61253
169.9,12.96268,112.75808
170,12.97114,112.73526
170.1,12.9795,112.88828
170.2,12.98759,113.16134
170.3,12.99579,113.29409
170.4,13.0043,113.27441
170.5,13.01282,113.10265
170.6,13.02112,113.18882
170.7,13.02932,113.22707
170.8,13.03746,113.37227
170.9,13.04582,113.38055
171,13.05439,113.34795
171.1,13.0628,113.42204
171.2,13.07111,113.66366
171.3,13.07914,113.32715
171.4,13.08745,113.21336
171.5,13.09602,113.28298
171.6,13.10448,113.3768
171.7,13.11284,113.50276
171.8,13.12098,113.65081
171.9,13.12907,113.86217
172,13.13754,113.92824
172.1,13.14605,113.99327
172.2,13.15446,113.78552
172.3,13.16277,113.89068
172.4,13.1708,113.73973
172.5,13.17911,113.93933
172.6,13.18762,114.18854
172.7,13.19609,113.83862
172.8,13.2045,114.4293
172.9,13.21264,114.28073
173,13.22079,114.06427
173.1,13.22925,113.81104
173.2,13.23777,114.10382
173.3,13.24618,114.3341
173.4,13.25448,114.30209
173.5,13.26246,114.52128
173.6,13.27077,114.52097
173.7,13.27934,114.64528
173.8,13.28775,114.8264
173.9,13.29611,114.5313
174,13.30425,114.3315
174.1,13.31239,114.51167
174.2,13.32091,114.78452
174.3,13.32943,114.79626
174.4,13.33784,114.83073
174.5,13.34604,115.06627
174.6,13.35412,115.12667
174.7,13.36248,114.595
174.8,13.37105,114.70226
174.9,13.37946,114.92547
175,13.38782,114.90022
175.1,13.39591,115.1075
175.2,13.40405,115.15759
175.3,13.41262,115.46645
175.4,13.42109,115.52171
175.5,13.42945,115.54824
175.6,13.4377,115.20948
175.7,13.44573,115.03036
175.8,13.45414,115.39004
175.9,13.46271,115.33299
176,13.47112,115.8078
176.1,13.47948,115.66344
176.2,13.48752,115.72578
176.3,13.49577,115.82604
176.4,13.50434,115.56518
176.5,13.51275,115.43897
176.6,13.52116,115.48878
176.7,13.5293,115.64579
176.8,13.53739,115.9024
176.9,13.54586,115.90592
177,13.55437,116.03355
177.1,13.56279,116.16637
177.2,13.57109,116.14339
177.3,13.57918,116.03875
177.4,13.58748,115.79585
177.5,13.596,115.94419
177.6,13.60446,116.14728
177.7,13.61282,116.41788
177.8,13.62102,116.24419
177.9,13.62911,116.3487
178,13.63757,116.65551
178.1,13.64604,116.37049
178.2,13.6545,116.19353
178.3,13.66275,116.34804
178.4,13.67078,116.39391
178.5,13.67914,116.29958
178.6,13.68766,116.56532
178.7,13.69607,116.58745
178.8,13.70448,117.0239
178.9,13.71257,117.0886
179,13.72077,116.73317
179.1,13.72923,116.51106
179.2,13.73775,116.72647
179.3,13.74616,116.88202
179.4,13.75441,116.84173
179.5,13.7625,117.25652
179.6,13.7708,117.25999
179.7,13.77932,117.33656
179.8,13.78778,117.0899
179.9,13.79614,116.67229
180,13.80429,117.02287
180.1,13.81243,116.98323
180.2,13.82089,116.97198
180.3,13.82941,117.43519
180.4,13.83782,117.38506
180.5,13.84607,117.66034
180.6,13.85411,117.63017
180.7,13.86252,117.46597
180.8,13.87104,117.09902
180.9,13.8795,117.30235
181,13.88775,117.55252
181.1,13.89589,117.6322
181.2,13.90409,117.67368
181.3,13.91261,117.87659
181.4,13.92107,118.06754
181.5,13.92948,117.65084
181.6,13.93762,117.63867
181.7,13.94571,117.52237
181.8,13.95418,117.46024
181.9,13.96275,117.84343
182,13.97116,118.01012
182.1,13.97946,117.994
182.2,13.98755,118.22952
182.3,13.99575,118.34389
182.4,14.00432,118.25256
182.5,14.01279,117.90743
182.6,14.02114,117.96903
182.7,14.02934,118.09399
182.8,14.03743,118.11108
182.9,14.04584,118.391
183,14.05436,118.72637
183.1,14.06277,118.59634
183.2,14.07113,118.74213
183.3,14.07921,118.13534
183.4,14.08746,118.19474
183.5,14.09598,118.27289
183.6,14.10445,118.38188
183.7,14.11286,118.59713
183.8,14.121,118.86659
183.9,14.12914,118.85636
184,14.13755,118.89159
184.1,14.14602,119.12647
184.2,14.15443,118.7534
184.3,14.16273,118.78577
184.4,14.17077,118.75405
184.5,14.17912,119.03201
184.6,14.18764,118.89953
184.7,14.19611,119.01316
184.8,14.20446,119.28338
184.9,14.21261,119.36694
185,14.2208,119.35327
185.1,14.22927,118.52702
185.2,14.23773,118.92311
185.3,14.24614,119.09986
185.4,14.25439,119.1203
185.5,14.26248,119.44913
185.6,14.27084,119.51266
185.7,14.27936,119.52456
185.8,14.28777,119.69721
185.9,14.29612,119.79568
186,14.30427,119.73078
186.1,14.31241,119.43404
186.2,14.32093,119.41963
186.3,14.32939,119.39168
186.4,14.3378,119.58881
186.5,14.34605,119.6506
186.6,14.35414,119.87108
186.7,14.3625,120.0497
186.8,14.37102,120.12645
186.9,14.37948,119.62561
187,14.38784,119.74287
187.1,14.39587,119.71582
187.2,14.40412,119.68217
187.3,14.41264,120.05422
187.4,14.42105,119.99612
187.5,14.42946,120.35925
187.6,14.43771,120.38919
187.7,14.4458,120.50798
187.8,14.45416,120.2009
187.9,14.46273,119.9054
188,14.47109,120.10558
188.1,14.4795,120.18304
188.2,14.48759,120.34178
188.3,14.49579,120.51746
188.4,14.5043,120.4959
188.5,14.51277,120.78644
188.6,14.52112,120.85127
188.7,14.52932,120.25564
188.8,14.53741,120.2382
188.9,14.54587,120.31057
189,14.55434,120.47887
189.1,14.5628,120.77391
189.2,14.57111,120.89838
189.3,14.57914,120.95022
189.4,14.58745,120.85536
189.5,14.59602,121.2291
189.6,14.60443,120.89677
189.7,14.61279,120.79498
189.8,14.62103,120.54707
189.9,14.62912,120.84268
190,14.63754,121.085
190.1,14.64611,121.15893
190.2,14.65446,121.2626
190.3,14.66277,121.50672
190.4,14.6708,121.56397
190.5,14.67905,120.93114
190.6,14.68768,120.80328
190.7,14.69609,121.0439
190.8,14.7045,121.31232
190.9,14.71264,121.31193
191,14.72078,121.47385
191.1,14.72925,121.57794
191.2,14.73771,121.74101
191.3,14.74618,121.73851
191.4,14.75443,121.90567
191.5,14.76246,121.27634
191.6,14.77082,121.28426
191.7,14.77934,121.27542
191.8,14.78775,121.62328
191.9,14.79611,121.75287
192,14.80425,121.65347
192.1,14.81239,122.00311
192.2,14.82091,122.01126
192.3,14.82943,122.28377
192.4,14.83779,121.32732
192.5,14.84604,121.52195
192.6,14.85418,121.61664
192.7,14.86254,121.93204
192.8,14.87105,122.05452
192.9,14.87946,122.10815
193,14.88782,122.33263
193.1,14.89591,122.58273
193.2,14.90411,122.51447
193.3,14.91263,122.0302
193.4,14.92104,121.79106
193.5,14.9295,122.1686
193.6,14.9377,122.16497
193.7,14.94579,122.23282
193.8,14.95414,122.29861
193.9,14.96271,122.55058
194,14.97112,122.53069
194.1,14.97948,122.6774
194.2,14.98757,122.62685
194.3,14.99577,121.84499
194.4,15.00429,121.97978
194.5,15.01275,122.16361
194.6,15.02116,122.74504
194.7,15.0293,122.85212
194.8,15.03739,122.74786
194.9,15.04586,122.90988
195,15.05437,122.97473
195.1,15.06273,123.21352
195.2,15.07109,122.97445
195.3,15.07918,122.44603
195.4,15.08743,122.57336
195.5,15.096,122.66058
195.6,15.10446,122.86379
195.7,15.11282,123.20876
195.8,15.12102,123.30681
195.9,15.12911,123.34103
196,15.13752,123.50156
196.1,15.14604,122.90742
196.2,15.1545,122.70553
196.3,15.16275,122.9772
196.4,15.17078,122.96828
196.5,15.17909,123.33927
196.6,15.18766,123.15607
196.7,15.19607,123.45539
196.8,15.20448,123.86796
196.9,15.21262,123.90047
197,15.22071,123.8961
197.1,15.22923,123.97117
197.2,15.23775,123.73727
197.3,15.24621,123.47891
197.4,15.25441,123.52524
197.5,15.2625,123.53403
197.6,15.2708,123.68849
197.7,15.27932,123.65388
197.8,15.28779,123.86764
197.9,15.29614,123.91306
198,15.30429,124.08038
198.1,15.31243,124.36575
198.2,15.32089,124.42392
198.3,15.32941,123.29024
198.4,15.33782,123.40141
198.5,15.34607,123.89498
198.6,15.35416,123.73891
198.7,15.36246,124.07157
198.8,15.37104,124.09074
198.9,15.37945,124.36218
199,15.3878,124.67258
199.1,15.39589,124.48711
199.2,15.40409,124.72782
199.3,15.41261,124.59882
199.4,15.42107,124.86526
199.5,15.42948,124.78812
199.6,15.43768,124.79142
199.7,15.44577,124.80028
199.8,15.45418,124.79937
199.9,15.4627,124.77686
200,15.47116,124.76171
200.1,15.47952,125.11189
200.2,15.48755,125.18551
200.3,15.49575,125.19803
200.4,15.50432,124.27
200.5,15.51278,124.38149
200.6,15.52114,124.51968
200.7,15.52934,124.76313
200.8,15.53743,124.50972
200.9,15.54584,124.54905
201,15.55436,124.60604
201.1,15.56277,124.86002
201.2,15.57113,124.87632
201.3,15.57921,124.91609
201.4,15.58746,125.13424
201.5,15.59598,125.1917
